Size,Zeta Potential,Admin,Type,MAT,TS,CT,TM,Shape,_candidate_id,pred_proba_high,pred_score,Size (nm),rank_model
2.183,-27.016,291.595,ONM,Polymeric,Passive,Pancreas,Xenograft Heterotopic,Spherical,40263,0.9488531009833965,0.9488531009833965,152.40527537972906,181
1.47,-12.922,55.393,Hybrid,Hybrid,Active,Skin,Allograft Heterotopic,Spherical,29715,0.9488524228751936,0.9488524228751936,29.512092266663856,182
2.307,-7.706,131.277,INM,Gold,Passive,Ovary,Xenograft Orthotopic,Spherical,6326,0.9487301063101503,0.9487301063101503,202.76827195212817,183
2.512,-30.319,160.122,ONM,Polymeric,Passive,Liver,Allograft Heterotopic,Spherical,7157,0.948624945682897,0.948624945682897,325.0872973854344,184
1.259,6.011,372.383,ONM,Polymeric,Active,Breast,Allograft Orthotopic,Spherical,49334,0.9484450765977172,0.9484450765977172,18.15515662773135,185
2.518,-19.211,243.638,Hybrid,Hybrid,Passive,Skin,Allograft Orthotopic,Spherical,14131,0.9482364278934083,0.9482364278934083,329.6097121774576,186
1.603,-6.88,367.333,INM,Hybrid,Active,Skin,Xenograft Orthotopic,Spherical,26949,0.948223182001402,0.948223182001402,40.08667176273028,187
1.642,-13.871,287.012,INM,Gold,Active,Skin,Xenograft Orthotopic,Spherical,19495,0.9481504026767255,0.9481504026767255,43.85306977749856,188
1.074,33.841,79.786,ONM,Polymeric,Active,Breast,Allograft Orthotopic,Spherical,21611,0.9478491925708115,0.9478491925708115,11.857687481671602,189
2.453,-30.678,276.583,ONM,Polymeric,Passive,Liver,Allograft Heterotopic,Spherical,32743,0.9477831582071041,0.9477831582071041,283.7919028441555,190
1.418,-14.751,24.448,ONM,Polymeric,Active,Prostate,Xenograft Heterotopic,Spherical,2124,0.9476704954622183,0.9476704954622183,26.18183008218985,191
2.314,-9.398,82.949,ONM,Polymeric,Passive,Liver,Allograft Heterotopic,Spherical,45227,0.9476283979420045,0.9476283979420045,206.06299132700005,192
1.823,-8.867,90.717,Hybrid,Hybrid,Active,Liver,Allograft Heterotopic,Spherical,40629,0.9476083181877566,0.9476083181877566,66.52731562017414,193
1.143,36.483,48.804,ONM,Polymeric,Active,Breast,Allograft Orthotopic,Spherical,32721,0.9474507193952214,0.9474507193952214,13.899526312133533,194
1.383,4.463,323.042,ONM,Polymeric,Active,Breast,Allograft Heterotopic,Spherical,14229,0.9473947225765423,0.9473947225765423,24.154608344449404,195
1.384,-0.657,413.017,INM,Silica,Active,Breast,Xenograft Orthotopic,Spherical,23166,0.9471396586381368,0.9471396586381368,24.210290467361776,196
2.025,-11.891,356.816,INM,Gold,Active,Pancreas,Xenograft Orthotopic,Spherical,7513,0.9471297136736343,0.9471297136736343,105.92537251772886,197
0.728,-11.339,180.204,INM,Silica,Active,Breast,Xenograft Orthotopic,Spherical,5661,0.9470757220419387,0.9470757220419387,5.345643593969716,198
0.764,-16.599,15.668,Hybrid,Hybrid,Active,Cervix,Xenograft Heterotopic,Spherical,9421,0.9470287746942221,0.9470287746942221,5.807644175213121,199
2.204,-36.291,87.194,ONM,Polymeric,Passive,Ovary,Xenograft Heterotopic,Spherical,6738,0.9470015160774707,0.9470015160774707,159.95580286146696,200
2.262,-30.2,165.977,ONM,Polymeric,Passive,Pancreas,Xenograft Heterotopic,Spherical,45317,0.9469872078231103,0.9469872078231103,182.81002161427426,201
1.036,-4.427,342.503,INM,Silica,Active,Breast,Xenograft Orthotopic,Spherical,6241,0.9469756753324111,0.9469756753324111,10.864256236170656,202
2.527,-24.775,159.267,ONM,Polymeric,Passive,Liver,Xenograft Heterotopic,Spherical,34601,0.9467998209205194,0.9467998209205194,336.5115693754908,203
2.38,-17.335,292.989,ONM,Polymeric,Passive,Sarcoma,Allograft Heterotopic,Spherical,13448,0.9467406635417572,0.9467406635417572,239.88329190194898,204
1.906,-13.181,360.189,INM,Gold,Active,Skin,Xenograft Orthotopic,Spherical,32685,0.9466533628844142,0.9466533628844142,80.53784411990665,205
1.338,21.652,51.794,ONM,Dendrimer,Active,Breast,Allograft Heterotopic,Spherical,9973,0.9465835364517903,0.9465835364517903,21.77709772353159,206
1.689,-8.844,377.252,Hybrid,Hybrid,Active,Liver,Allograft Heterotopic,Spherical,45611,0.9465571391798202,0.9465571391798202,48.86523593428336,207
1.88,-37.647,137.322,ONM,Other OM,Passive,Skin,Allograft Orthotopic,Plate,23653,0.946525543361272,0.946525543361272,75.85775750291836,208
1.892,-14.261,72.068,INM,Gold,Active,Skin,Xenograft Orthotopic,Spherical,47980,0.9465059729600815,0.9465059729600815,77.98301105232585,209
0.759,-5.128,181.615,INM,Gold,Active,Skin,Xenograft Orthotopic,Spherical,14556,0.946487742516508,0.946487742516508,5.741164622073276,210
1.464,-7.131,103.387,INM,Silica,Active,Breast,Xenograft Orthotopic,Spherical,14913,0.946337576814734,0.946337576814734,29.10717118066605,211
1.32,34.384,185.554,ONM,Polymeric,Active,Breast,Allograft Heterotopic,Spherical,9914,0.946197632886885,0.946197632886885,20.892961308540396,212
2.241,-7.314,318.801,ONM,Polymeric,Passive,Sarcoma,Allograft Heterotopic,Spherical,47448,0.9461214325062053,0.9461214325062053,174.18068733916147,213
2.36,-18.813,356.413,ONM,Polymeric,Passive,Liver,Xenograft Heterotopic,Spherical,10602,0.946066160078876,0.946066160078876,229.08676527677724,214
1.593,30.778,165.997,ONM,Polymeric,Active,Breast,Allograft Orthotopic,Spherical,42074,0.9460592925401229,0.9460592925401229,39.174187710778305,215
2.005,-18.527,0.946,INM,Gold,Active,Breast,Xenograft Heterotopic,Spherical,8254,0.9459252829211799,0.9459252829211799,101.15794542598982,216
1.945,-10.048,416.864,Hybrid,Hybrid,Active,Skin,Allograft Heterotopic,Spherical,38737,0.945779470802632,0.945779470802632,88.10488730080142,217
1.135,19.968,330.977,ONM,Polymeric,Active,Breast,Allograft Orthotopic,Spherical,9941,0.9457458569627846,0.9457458569627846,13.645831365889245,218
1.414,16.659,153.196,ONM,Polymeric,Active,Breast,Allograft Heterotopic,Spherical,35594,0.945664401684801,0.945664401684801,25.941793621188136,219
1.161,-5.587,185.037,INM,Silica,Active,Breast,Xenograft Orthotopic,Spherical,13698,0.9455887963582811,0.9455887963582811,14.487718535447618,220
1.153,-5.169,333.58,INM,Silica,Active,Breast,Xenograft Orthotopic,Spherical,37764,0.9455887963582811,0.9455887963582811,14.223287871228198,221
1.026,31.21,392.531,ONM,Polymeric,Active,Breast,Allograft Orthotopic,Spherical,16501,0.9454378160831437,0.9454378160831437,10.616955571987248,222
1.501,35.068,168.607,ONM,Polymeric,Active,Breast,Allograft Heterotopic,Spherical,27330,0.9454319067475189,0.9454319067475189,31.6956746304349,223
2.083,-8.919,106.886,INM,Gold,Active,Pancreas,Xenograft Orthotopic,Spherical,16451,0.9453094554447922,0.9453094554447922,121.05981335504829,224
1.415,4.929,404.086,ONM,Polymeric,Active,Breast,Allograft Heterotopic,Spherical,10938,0.9452142582479901,0.9452142582479901,26.001595631652723,225
1.492,-10.159,186.321,Hybrid,Hybrid,Active,Skin,Allograft Heterotopic,Spherical,6847,0.9451481347174789,0.9451481347174789,31.045595881283557,226
1.259,24.982,67.449,ONM,Dendrimer,Active,Breast,Allograft Heterotopic,Spherical,22042,0.9451019199642468,0.9451019199642468,18.15515662773135,227
1.763,-29.464,375.441,ONM,Other OM,Passive,Skin,Allograft Orthotopic,Plate,42802,0.9450649149296,0.9450649149296,57.942869642688095,228
0.944,3.755,311.293,ONM,Dendrimer,Active,Breast,Allograft Heterotopic,Spherical,28638,0.9449655676362934,0.9449655676362934,8.790225168308842,229
1.743,-6.821,290.991,INM,Hybrid,Active,Skin,Xenograft Orthotopic,Spherical,38022,0.9449040497380702,0.9449040497380702,55.335010921573684,230
2.279,-33.622,280.68,ONM,Polymeric,Passive,Prostate,Xenograft Heterotopic,Spherical,23043,0.9442927151128704,0.9442927151128704,190.10782799232996,231
1.812,-5.036,78.647,INM,Hybrid,Active,Skin,Xenograft Orthotopic,Spherical,17677,0.9441355127020158,0.9441355127020158,64.86344335482384,232
1.602,-12.167,295.661,Hybrid,Hybrid,Active,Skin,Allograft Heterotopic,Spherical,47770,0.9438283003332059,0.9438283003332059,39.99447497610976,233
1.252,-5.917,36.529,INM,Hybrid,Active,Other,Xenograft Heterotopic,Spherical,9935,0.9437240326605391,0.9437240326605391,17.864875748520507,234
1.655,30.571,56.553,ONM,Polymeric,Active,Breast,Allograft Orthotopic,Spherical,20798,0.9436289185944948,0.9436289185944948,45.18559443749224,235
1.376,35.728,62.48,ONM,Dendrimer,Active,Breast,Allograft Heterotopic,Spherical,43512,0.943589203896458,0.943589203896458,23.76840286624876,236
1.703,-3.003,39.913,ONM,Polymeric,Active,Breast,Allograft Heterotopic,Spherical,7675,0.9433781440248433,0.9433781440248433,50.46612975635284,237
1.415,-0.89,341.758,INM,Silica,Active,Breast,Xenograft Orthotopic,Spherical,6655,0.9433669020181256,0.9433669020181256,26.001595631652723,238
1.559,28.612,216.084,ONM,Polymeric,Active,Breast,Allograft Heterotopic,Spherical,12889,0.9433351366123781,0.9433351366123781,36.224299841669854,239
0.911,2.021,17.818,ONM,Dendrimer,Active,Breast,Allograft Heterotopic,Spherical,44367,0.9432474010515551,0.9432474010515551,8.147042840208396,240
1.264,2.886,399.829,ONM,Dendrimer,Active,Breast,Allograft Heterotopic,Spherical,19417,0.9430583926716614,0.9430583926716614,18.365383433483466,241
1.68,-14.267,313.646,INM,Gold,Active,Skin,Xenograft Orthotopic,Spherical,46362,0.942935243186831,0.942935243186831,47.86300923226383,242
0.841,-6.613,105.795,INM,Gold,Active,Skin,Xenograft Orthotopic,Spherical,30042,0.9429311867014817,0.9429311867014817,6.934258060165691,243
1.07,10.305,77.044,ONM,Polymeric,Active,Breast,Allograft Orthotopic,Spherical,14671,0.9428036580354734,0.9428036580354734,11.748975549395297,244
0.961,32.921,84.192,ONM,Dendrimer,Active,Breast,Allograft Heterotopic,Spherical,22177,0.9427220944641082,0.9427220944641082,9.141132414702502,245
0.981,8.425,63.832,INM,Silica,Active,Breast,Xenograft Orthotopic,Spherical,13643,0.9425811865632229,0.9425811865632229,9.571940712948445,246
2.223,-7.962,91.535,ONM,Polymeric,Passive,Liver,Allograft Heterotopic,Spherical,44077,0.9424768588363716,0.9424768588363716,167.1090614310707,247
2.258,-34.749,30.565,ONM,Polymeric,Passive,Liver,Xenograft Heterotopic,Spherical,18059,0.9423862222539942,0.9423862222539942,181.13400926196024,248
1.769,-12.082,179.038,Hybrid,Hybrid,Active,Skin,Allograft Heterotopic,Spherical,10875,0.9422491059458475,0.9422491059458475,58.74893525297766,249
2.457,-17.204,122.348,INM,Gold,Passive,Skin,Allograft Orthotopic,Spherical,43856,0.9422441441706088,0.9422441441706088,286.41779699065796,250
0.903,32.421,285.308,ONM,Polymeric,Active,Breast,Allograft Orthotopic,Spherical,34496,0.9419291408785183,0.9419291408785183,7.9983425500702845,251
0.897,30.027,314.02,ONM,Polymeric,Active,Breast,Allograft Orthotopic,Spherical,17979,0.9419291408785183,0.9419291408785183,7.888601176185544,252
2.19,-37.638,209.518,ONM,Polymeric,Passive,Breast,Xenograft Heterotopic,Spherical,48776,0.9416175214772973,0.9416175214772973,154.88166189124811,253
1.263,4.471,32.751,ONM,Dendrimer,Active,Breast,Allograft Heterotopic,Spherical,19117,0.9415759053505247,0.9415759053505247,18.323144223712113,254
0.861,-7.183,295.314,INM,Gold,Active,Skin,Xenograft Orthotopic,Spherical,3318,0.9414575202404716,0.9414575202404716,7.261059574351547,255
2.334,-11.19,265.228,ONM,Polymeric,Passive,Liver,Xenograft Heterotopic,Spherical,10108,0.9414278401552518,0.9414278401552518,215.77444091526667,256
1.578,26.477,59.18,ONM,Polymeric,Active,Breast,Allograft Heterotopic,Spherical,31335,0.9413546364749955,0.9413546364749955,37.84425847170934,257
0.913,8.165,18.757,ONM,Polymeric,Active,Breast,Allograft Orthotopic,Spherical,45233,0.9412686138977975,0.9412686138977975,8.1846478813479,258
2.308,-38.469,279.057,ONM,Polymeric,Passive,Pancreas,Xenograft Heterotopic,Spherical,10994,0.9412680238208475,0.9412680238208475,203.23570109362208,259
2.199,-11.661,327.13,INM,Gold,Active,Pancreas,Xenograft Orthotopic,Spherical,21873,0.9411254316102841,0.9411254316102841,158.12480392703827,260
1.952,-9.887,234.943,Hybrid,Hybrid,Active,Skin,Allograft Heterotopic,Spherical,1024,0.9410967219012071,0.9410967219012071,89.53647655495938,261
1.041,8.673,206.782,ONM,Polymeric,Active,Breast,Allograft Orthotopic,Spherical,19795,0.9410251250641286,0.9410251250641286,10.990058394325208,262
1.023,6.844,355.553,ONM,Polymeric,Active,Breast,Allograft Orthotopic,Spherical,35864,0.9410251250641286,0.9410251250641286,10.543868963912587,263
2.335,-19.419,244.574,ONM,Polymeric,Passive,Liver,Xenograft Heterotopic,Spherical,16083,0.9409698561191127,0.9409698561191127,216.271852372702,264
1.186,-1.921,275.242,ONM,Polymeric,Active,Breast,Allograft Heterotopic,Spherical,3577,0.9409537637825673,0.9409537637825673,15.346169827992941,265
1.054,29.38,82.447,ONM,Dendrimer,Active,Breast,Allograft Heterotopic,Spherical,8656,0.940893681349593,0.940893681349593,11.324003632355572,266
1.869,-8.14,147.538,Hybrid,Hybrid,Active,Skin,Allograft Heterotopic,Spherical,14316,0.9408861475152914,0.9408861475152914,73.96052750582378,267
0.975,15.314,125.656,ONM,Dendrimer,Active,Breast,Allograft Heterotopic,Spherical,17038,0.9408113330830028,0.9408113330830028,9.440608762859233,268
0.9,8.235,126.805,ONM,Dendrimer,Active,Breast,Allograft Heterotopic,Spherical,6605,0.9407755379010919,0.9407755379010919,7.943282347242816,269
1.041,-0.028,191.309,INM,Gold,Passive,Breast,Xenograft Orthotopic,Spherical,18718,0.9406643921298435,0.9406643921298435,10.990058394325208,270
0.83,0.229,301.152,ONM,Polymeric,Active,Breast,Allograft Orthotopic,Spherical,2339,0.9405916150944815,0.9405916150944815,6.760829753919817,271
0.706,-6.752,105.765,Hybrid,Hybrid,Active,Breast,Xenograft Heterotopic,Spherical,31415,0.9405243470494223,0.9405243470494223,5.081594425605605,272
0.951,1.52,329.525,INM,Gold,Passive,Breast,Xenograft Orthotopic,Spherical,5792,0.9404784226230415,0.9404784226230415,8.933054837332952,273
1.264,1.581,109.644,ONM,Polymeric,Active,Breast,Allograft Heterotopic,Spherical,37920,0.9404756889990372,0.9404756889990372,18.365383433483466,274
2.248,-37.687,192.57,ONM,Polymeric,Passive,Ovary,Xenograft Heterotopic,Spherical,49683,0.9404304824828759,0.9404304824828759,177.0108958317422,275
1.358,-0.325,387.353,INM,Silica,Active,Breast,Xenograft Orthotopic,Spherical,9352,0.94030880238261,0.94030880238261,22.803420720004187,276
1.464,-12.926,194.359,INM,Gold,Active,Skin,Xenograft Orthotopic,Spherical,27265,0.9401432977999428,0.9401432977999428,29.10717118066605,277
1.349,0.05,300.292,INM,Silica,Active,Breast,Xenograft Orthotopic,Spherical,13826,0.9401405304000039,0.9401405304000039,22.335722228305315,278
2.348,-32.06,130.831,ONM,Polymeric,Passive,Pancreas,Xenograft Heterotopic,Spherical,3521,0.9400982282724134,0.9400982282724134,222.8435149270303,279
2.305,-35.623,107.906,ONM,Polymeric,Passive,Lung,Xenograft Heterotopic,Spherical,7924,0.9400782322932282,0.9400782322932282,201.83663636815618,280
2.312,-7.705,352.327,ONM,Polymeric,Passive,Liver,Allograft Heterotopic,Spherical,25729,0.9397527444300381,0.9397527444300381,205.11621788255647,281
1.099,21.844,39.816,ONM,Polymeric,Active,Breast,Allograft Orthotopic,Spherical,30558,0.9397118099141523,0.9397118099141523,12.560299636948749,282
0.713,-11.035,61.092,INM,Hybrid,Active,Skin,Xenograft Orthotopic,Spherical,10333,0.9396746788916577,0.9396746788916577,5.1641636927207095,283
2.244,-25.746,203.218,ONM,Polymeric,Passive,Cervix,Xenograft Heterotopic,Spherical,33045,0.9396535594560609,0.9396535594560609,175.3880501841762,284
1.462,-4.3,333.757,INM,Gold,Active,Skin,Xenograft Orthotopic,Spherical,31819,0.9396165281029306,0.9396165281029306,28.973435877013227,285
1.608,2.808,365.027,ONM,Polymeric,Active,Breast,Allograft Orthotopic,Spherical,34705,0.9394042553722953,0.9394042553722953,40.55085354483839,286
1.144,-3.913,22.133,ONM,Polymeric,Active,Liver,Allograft Heterotopic,Spherical,27861,0.9393236991669891,0.9393236991669891,13.931568029453029,287
2.549,-13.28,79.569,INM,Silica,Passive,Sarcoma,Allograft Orthotopic,Spherical,28516,0.9393217960665845,0.9393217960665845,353.9973410834346,288
2.18,-7.312,236.793,INM,Gold,Active,Pancreas,Xenograft Orthotopic,Spherical,23926,0.9393115962906734,0.9393115962906734,151.35612484362088,289
1.486,-7.144,325.897,Hybrid,Hybrid,Active,Liver,Allograft Heterotopic,Spherical,31198,0.9392067535861086,0.9392067535861086,30.61963433690677,290
2.261,-38.419,146.577,ONM,Polymeric,Passive,Ovary,Xenograft Heterotopic,Spherical,15041,0.9391710744899893,0.9391710744899893,182.38957023196383,291
1.7,-4.588,115.066,Hybrid,Hybrid,Active,Breast,Xenograft Heterotopic,Spherical,20750,0.9391207830079247,0.9391207830079247,50.11872336272722,292
2.167,-22.046,260.951,ONM,Other OM,Active,Skin,Allograft Orthotopic,Spherical,25910,0.9390845040175144,0.9390845040175144,146.89262776438662,293
1.507,21.768,69.004,ONM,Dendrimer,Active,Breast,Allograft Heterotopic,Spherical,41184,0.9389664081909747,0.9389664081909747,32.13660538640317,294
2.123,-30.893,208.671,ONM,Other OM,Active,Sarcoma,Allograft Orthotopic,Spherical,3485,0.9389548315151797,0.9389548315151797,132.73944577297402,295
1.278,-1.405,341.272,ONM,Other OM,Active,Breast,Allograft Orthotopic,Spherical,7899,0.938952742540041,0.938952742540041,18.967059212111465,296
2.533,-19.406,301.957,Hybrid,Hybrid,Passive,Skin,Allograft Orthotopic,Spherical,21303,0.9384848187910358,0.9384848187910358,341.1929116219285,297
1.533,3.624,202.477,ONM,Dendrimer,Active,Breast,Allograft Heterotopic,Spherical,25932,0.9384753125918162,0.9384753125918162,34.119291162192845,298
0.886,30.592,104.95,ONM,Dendrimer,Active,Breast,Allograft Heterotopic,Spherical,44428,0.9383872278892276,0.9383872278892276,7.691304402866097,299
1.276,29.757,45.707,ONM,Polymeric,Active,Breast,Allograft Heterotopic,Spherical,47832,0.9383389037398693,0.9383389037398693,18.879913490962934,300
2.387,-14.334,51.519,INM,Silica,Passive,Sarcoma,Allograft Orthotopic,Spherical,42758,0.9382653481264405,0.9382653481264405,243.78108183687525,301
2.478,-17.167,307.102,Hybrid,Hybrid,Active,Breast,Xenograft Heterotopic,Spherical,16277,0.9380055972994823,0.9380055972994823,300.6076302628232,302
2.311,-15.107,291.232,Hybrid,Hybrid,Active,Cervix,Xenograft Heterotopic,Spherical,29483,0.9379482293075782,0.9379482293075782,204.6444636724674,303
0.947,34.587,369.878,ONM,Polymeric,Active,Breast,Allograft Orthotopic,Spherical,14466,0.9379208053076772,0.9379208053076772,8.851156098308353,304
2.546,-36.852,69.102,ONM,Polymeric,Passive,Liver,Xenograft Heterotopic,Spherical,24400,0.9373812534554992,0.9373812534554992,351.560440528298,305
1.513,16.788,374.709,ONM,Polymeric,Active,Breast,Allograft Heterotopic,Spherical,21321,0.9373665480934079,0.9373665480934079,32.58367010020087,306
0.965,11.456,340.481,ONM,Dendrimer,Active,Breast,Allograft Heterotopic,Spherical,42902,0.9372439076413144,0.9372439076413144,9.22571427154763,307
0.991,13.073,306.597,ONM,Dendrimer,Active,Breast,Allograft Heterotopic,Spherical,44014,0.9372439076413144,0.9372439076413144,9.794899854086989,308
1.652,-4.328,233.394,Hybrid,Hybrid,Active,Breast,Xenograft Heterotopic,Spherical,11187,0.9372435437545407,0.9372435437545407,44.87453899331321,309
0.94,6.025,357.569,ONM,Dendrimer,Active,Breast,Allograft Heterotopic,Spherical,47614,0.9372060990063005,0.9372060990063005,8.709635899560805,310
